,Scenario,SOW,Temp_Limit,Delay,GDP,Pop,Other_ESD_Drivers,SDR,Elast_ESD_Driver,Elast_ESD_Price,CO2_Storage_Poten,Wind_Poten,Solar_Poten,Biomass_Poten,Oil_Gas_Poten,Solar_PV_Inv_Cost,Wind_Inv_Cost,Bioenergy_CCS_Inv_Cost,Other_Tech_Cost,Forcing,Land_Sinks,Clim_Sens,Year,Temp_Change,Rad_Forcing,CO2_Conc,CH4_Conc,N20_Conc,Carbon,CO2eq,Marg_CO2_Cost,GSupply,GSupply_Bioenergy,GSupply_Fossil,GSupply_Geothermal,GSupply_Nuclear,GSupply_Solar,GSupply_Tidal_Waves,GSupply_Wind,GConsumption,GConsumption_Fossil,GConsumption_Nuclear,GConsumption_Renewable,GCost
3058,2C_SSP2_DA30,81,2.0,25,1.04334,1.00527,0.996768,5.36572,1.07659,1.06445,0.983186,0.958171,1.09989,1.2222,1.00079,1.03812,1.1647,1.18721,1.10469,0.924156,1.13708,3.1,2050,2.071606516,3.064142613,445.490335,1629.251257,360.6287661,-0.625198729,-2.292603739,319.7534635,52.16324259,,13.51618964,2.139062203,4.747249306,14.71021194,2.398518361,9.531450539,888.0676034,415.1351919,49.04387457,423.8885369,35.94261575
3059,2C_SSP2_DA30,82,2.0,25,1.02873,1.00412,1.02235,4.80023,1.04753,0.971349,1.30708,1.02786,0.960529,1.18822,1.03335,1.18749,1.0974,1.16968,1.02785,1.03902,1.12574,2.2,2050,1.782329752,3.7471092,501.0980735,1702.590989,361.0381684,7.961241867,29.19387393,44.12685648,36.02353874,,3.517765211,1.985426697,4.551410785,10.31175816,2.61049158,7.960990895,806.2496852,488.275047,47.02752116,270.947117,27.01459654
3060,2C_SSP2_DA30,83,2.0,25,1.03824,0.993208,0.918881,5.03642,1.03214,1.14574,1.03677,1.09148,1.08583,1.06707,1.03058,1.19858,1.0056,1.10763,1.08916,0.991418,1.09748,2.3,2050,1.830274946,3.699439814,497.4830663,1687.067339,360.9970222,7.172017551,26.29978836,58.57132787,35.11838703,,2.146236048,1.929587068,4.443055502,9.710287304,2.628802097,9.242430892,779.3237382,467.7776868,45.91189516,265.6341562,26.73774037
3061,2C_SSP2_DA30,84,2.0,25,1.07444,1.03032,0.957742,3.60089,1.0129,1.20104,0.993314,1.08241,1.01914,1.26874,1.08645,1.12399,1.18249,1.04532,1.14476,1.0024,0.988852,3.7,2050,2.254179389,2.82747108,427.1151593,1571.073587,360.2244059,-3.292235828,-12.07262878,505.2738849,65.77741667,,14.90010228,2.821930452,5.047377602,25.64174346,2.486791406,9.872067016,871.2189834,322.1853931,52.1339955,496.8995948,42.34882317
3063,2C_SSP2_DA30,86,2.0,25,1.07889,0.987758,1.04596,3.9068,1.0532,1.19859,0.979151,0.990304,1.22649,1.1195,0.973988,0.998163,1.00712,1.34602,1.13226,0.984844,1.11941,2.6,2050,1.931925657,3.45602843,477.5593295,1665.208033,360.8383091,4.647642606,17.04290544,126.927128,40.81091589,,4.687688205,2.034985824,4.556160764,11.96924261,2.45612386,9.742883814,823.5914939,442.306842,47.07642694,334.2082249,27.72555316
3064,2C_SSP2_DA30,87,2.0,25,1.16312,1.03496,0.941997,3.77817,1.09748,1.04078,0.945251,0.921025,1.30372,1.05623,1.15134,1.10921,1.1177,1.22039,1.13528,1.01552,1.14304,3.7,2050,2.268396788,2.88010895,431.2459284,1583.101728,360.2315786,-2.395013708,-8.782515267,741.5371927,86.7749233,,11.566571,3.257321065,4.937477778,47.01224227,2.686022481,10.99154335,955.2859251,368.2844415,51.00246691,535.9990168,48.22382845
3065,2C_SSP2_DA30,88,2.0,25,1.13852,1.0294,1.12237,4.43192,0.970735,1.1059,1.20384,1.1661,1.01222,1.05737,1.03678,1.3783,1.15991,1.02544,1.12896,1.06786,1.20985,2.2,2050,1.782065067,3.746752681,500.8860964,1709.895484,361.0271856,8.02584647,29.43077901,40.32758605,34.20092056,,3.373291267,2.027240475,4.423751275,8.816921078,2.634927473,7.795346147,779.0191475,478.5672235,45.71313884,254.7387852,26.3502409
3066,2C_SSP2_DA30,89,2.0,25,1.00504,1.02056,1.08484,3.24576,0.978124,0.815041,1.08907,1.22629,1.1379,0.843968,1.02246,1.25099,0.993477,1.22178,1.14171,0.952537,1.08759,3.8,2050,2.306752318,2.88450878,432.294668,1557.437178,360.1171889,-1.976533877,-7.247949727,813.1498916,72.51991297,,9.547210109,3.445909273,4.810811111,35.52431127,2.65812911,10.59670861,778.0094593,290.5509233,49.69830691,437.7602291,43.79816018
3067,2C_SSP2_DA30,90,2.0,25,1.13118,0.987181,0.933791,2.8892,1.00443,1.21589,1.48434,0.920378,1.03504,1.06227,0.986122,1.04949,1.07904,1.06373,1.11804,1.05116,1.10583,4.4,2050,2.477801636,2.748343378,419.2880287,1617.258839,360.1839658,-4.968734238,-18.22034845,949.1561455,114.9088156,,12.4386255,3.464030694,4.92973114,75.22193184,2.575730173,10.24557486,1112.35651,428.5694184,50.92270753,632.8643841,57.02274191
3068,2C_SSP2_DA30,91,2.0,25,1.02024,0.99881,1.05441,3.77845,0.900546,1.21502,1.24199,0.991312,1.05278,1.12581,1.08598,0.999498,1.08091,1.05696,0.975149,0.963283,0.958382,2.8,2050,1.979648064,3.248707103,461.4172604,1614.7566,360.6134509,1.876943087,6.8827503,143.9640957,35.23733706,,7.3335977,1.908831298,4.425601623,8.041479894,1.933,6.685696433,704.7616853,339.5477933,45.73219002,319.481702,24.44737989
3069,2C_SSP2_DA30,92,2.0,25,1.09134,0.985005,1.03719,3.57333,0.963677,1.0048,1.25694,0.971059,0.929584,1.17065,1.00578,1.13213,1.05819,0.98047,1.01997,0.988117,1.06983,2.9,2050,2.0,3.145520697,452.4238634,1626.527164,360.60715,0.592833654,2.173921009,174.1225667,42.32611381,,11.22530332,1.988592727,4.532138362,9.234714588,2.206638665,7.859432185,807.585391,384.0836964,46.82909228,376.6726023,27.01435602
3070,2C_SSP2_DA30,93,2.0,25,1.11444,1.00795,1.15743,3.66679,0.953233,0.930314,1.17496,1.00358,1.20772,1.19242,1.02022,0.906574,1.12191,0.981766,1.10833,0.9891,1.09686,2.0,2050,1.65812998,3.750828332,501.001796,1719.169325,361.0007945,8.26530332,30.30886727,28.17770401,33.02262776,,3.416808402,1.914319433,4.115066548,8.687440566,2.590551973,7.130810799,761.9948723,460.2310272,42.53492089,259.2289242,24.73510797
3071,2C_SSP2_DA30,94,2.0,25,1.10052,0.990884,1.00088,3.79835,1.04656,1.12935,1.18172,1.00512,1.1041,1.07094,1.02467,1.00374,1.1419,0.952923,1.12429,1.0098,1.08379,2.7,2050,1.959447658,3.358885833,469.7520902,1650.553958,360.7981723,3.024712037,11.09161904,153.2438093,42.84533627,,7.706844613,2.065732024,4.538870133,12.22120401,2.333740974,8.690014735,838.4211938,436.7085049,46.8984026,354.8142863,28.25108432
3072,2C_SSP2_DA30,95,2.0,25,1.05558,1.03394,1.0441,2.72523,1.03338,1.08822,1.10554,1.04931,1.22025,1.18452,1.04823,1.20704,1.06384,1.07011,1.09941,0.900133,1.14783,5.0,2050,2.641514947,2.69491887,414.8491551,1615.158673,360.1402447,-5.944149129,-21.79719486,1243.36899,124.82419,,14.59694385,3.872015524,4.738711663,82.10959189,2.536210936,10.66662468,1165.577584,425.3566507,48.955971,691.2649627,65.31375254
3073,2C_SSP2_DA30,96,2.0,25,1.13175,1.04872,1.00264,3.92806,0.97046,1.16904,1.164,0.9401,1.06265,1.04349,1.00621,1.06629,1.02408,1.05638,1.12491,1.09314,1.0177,2.9,2050,2.0,3.147192504,452.6112459,1624.621758,360.6139172,0.756195922,2.772970446,212.6680276,43.43789892,,10.55869495,1.966037009,4.677635699,10.07904,2.450044595,8.644785656,803.8451157,398.1856522,48.32713287,357.3323306,28.19688348
3074,2C_SSP2_DA30,97,2.0,25,1.22527,0.991424,1.08193,3.34117,1.02345,1.29307,1.0874,1.13417,1.10122,1.02852,1.08475,0.864486,1.0032,0.991686,1.07115,0.97894,1.07785,3.0,2050,2.028163284,3.081340496,447.0645843,1625.379598,360.5228697,0.185599886,0.680594782,311.6342393,53.39287122,,10.62121492,2.180564151,4.777513853,17.31082367,2.588407533,10.65758822,873.2386297,424.7560929,49.35547835,399.1270584,32.16313657
3075,2C_SSP2_DA30,98,2.0,25,1.08551,0.990818,1.04946,5.25527,1.00345,0.989011,1.181,0.998826,1.08314,1.08497,1.04892,0.860526,1.10011,1.16438,1.0891,1.11396,1.19222,2.3,2050,1.832010964,3.705499705,498.0298293,1685.555034,361.0059306,7.186438044,26.35266831,59.21339222,35.50640232,,2.168520934,1.949169041,4.394641534,11.35048961,2.665065386,7.960527695,779.7069827,465.9385426,45.41342495,268.3550151,27.3962473
3076,2C_SSP2_DA30,99,2.0,25,1.04007,1.02453,0.876307,3.356,0.93557,1.06669,1.13635,1.09542,1.21098,0.961492,1.0381,1.10079,1.11576,1.14627,1.15753,1.01774,1.1095,2.8,2050,1.978368725,3.246443133,461.0181557,1623.055952,360.6071998,2.00063387,7.336324401,152.4824868,36.23070082,,6.689617742,1.95434256,4.446117754,8.608986345,2.162689288,7.161406097,718.1305694,365.0902108,45.94342411,307.0969346,24.4709497
3077,2C_SSP2_DA30,100,2.0,25,1.0685,0.992373,1.14199,3.26089,1.06424,1.14739,1.22883,0.995463,1.2035,1.05023,1.05279,0.927249,1.06946,0.865823,1.14491,1.00097,1.08603,3.2,2050,2.088605816,2.974144908,438.5101352,1607.630883,360.396194,-1.047060083,-3.839569324,352.8640387,62.07073079,,11.3814197,2.357646937,4.985352488,25.25476662,2.579192447,10.25423119,871.777435,383.7312328,51.49538493,436.5508172,35.33326863
3078,2C_SSP2_DA30,101,2.0,25,1.07546,1.05644,1.06766,3.69525,1.09781,1.09536,1.00752,1.07329,1.22211,0.963381,0.996392,1.13922,0.969637,1.00526,1.26307,1.05644,1.0791,3.0,2050,2.030079301,3.090475022,447.7426783,1628.856945,360.538316,0.470316615,1.724651027,321.9262131,56.56085468,,9.876304935,2.590993215,4.753817392,20.17693014,2.59328181,11.15126344,879.4344938,431.902694,49.11149958,398.4203002,33.40061001
3080,2C_SSP2_DA30,103,2.0,25,0.970317,1.0621,1.07478,4.37021,0.994151,1.23929,1.24955,1.02285,1.23161,1.08819,0.985381,1.18471,1.07442,1.19696,1.0828,0.940089,0.967226,3.1,2050,2.067182528,3.050636017,444.8790459,1609.352924,360.5338685,-0.548651824,-2.011906239,279.264941,45.45355874,,11.84959335,2.034700928,4.491869303,10.72174033,2.412377074,8.929132764,779.9218103,360.4091366,46.41448206,373.0981917,31.5043512
3081,2C_SSP2_DA30,104,2.0,25,1.09073,0.949558,0.947179,3.12996,1.07526,0.940338,1.09428,1.02481,1.10666,1.03549,1.05716,1.14527,1.01462,1.05671,1.15462,1.01401,1.04045,2.8,2050,1.97826201,3.247447687,460.5268236,1644.701627,360.7205572,2.038573869,7.475450378,200.3848654,45.6503595,,9.34442044,2.06411275,4.349248396,12.91603981,2.057571367,9.53500214,850.2665968,437.586279,44.9460572,367.7342606,28.42211545
3085,2C_SSP2_DA30,108,2.0,25,1.11358,1.00121,0.986464,4.74209,0.993311,0.980624,1.37282,0.979965,0.999947,1.01619,1.02025,1.22872,1.09236,1.01542,1.1203,0.908728,1.0351,2.9,2050,2.0,3.148187583,452.6308036,1627.053947,360.6250466,0.830612521,3.045856115,228.0541255,44.29707042,,11.18148264,1.985284185,4.429767506,10.70773587,2.457750758,8.620042998,812.0289249,413.3075572,45.77508195,352.9462857,29.60187447
3086,2C_SSP2_DA30,109,2.0,25,0.997773,1.02601,1.09616,4.02533,1.0148,1.20222,1.23215,0.857882,1.3583,0.903636,0.900496,0.973216,1.15877,1.24446,1.10541,1.13304,1.176,3.3,2050,2.126687205,2.954475295,437.642137,1577.852169,360.2502037,-1.218690899,-4.468939527,427.3332905,58.70565705,,9.515893339,2.604093365,5.06603422,24.14876524,2.655494562,9.717257678,779.3477733,326.840185,52.32608404,400.1815043,36.54871785
3088,2C_SSP2_DA30,111,2.0,25,1.09388,1.0871,1.0005,3.84574,1.06119,1.06914,1.06504,1.12743,1.1192,1.13877,1.01087,1.05728,0.975873,1.01474,0.977752,0.915014,1.08445,3.9,2050,2.331941632,2.83887647,428.1119276,1569.986077,360.1930297,-3.041204419,-11.1520966,762.0926109,80.52727923,,13.17789274,3.129126344,4.937477778,39.40636183,2.592051345,11.42445763,907.7918986,328.0794728,51.00246691,528.7099589,49.00335516
3089,2C_SSP2_DA30,112,2.0,25,1.17053,1.00835,1.06687,3.65585,1.10737,0.964223,1.04692,1.0366,1.20961,1.02722,1.00879,1.19168,1.00176,1.25669,1.09592,0.973232,1.09278,2.1,2050,1.705570487,3.698015228,496.4968911,1720.936009,361.0353244,8.323683465,30.52294727,70.31574629,43.90551255,,2.313801071,2.174041466,4.417569427,16.47714863,2.750655051,10.04810704,916.8517451,553.3769568,45.64949054,317.8252977,29.23023616
3090,2C_SSP2_DA30,113,2.0,25,1.02904,1.01087,0.892315,3.65391,0.935657,0.855381,1.26099,1.10023,1.00075,1.12388,1.1736,1.06709,1.05972,1.06239,1.10041,1.02909,1.03489,3.9,2050,2.327857025,2.823603123,427.3274,1550.820467,360.1210499,-3.236277467,-11.86742947,621.2614426,64.80836771,,13.67370198,2.809474506,5.198719367,24.61100205,2.495947872,10.95995122,784.9872163,267.3546619,53.69221031,463.9403441,43.25422748
3091,2C_SSP2_DA30,114,2.0,25,1.02385,1.01866,1.00785,5.09097,1.02652,1.07776,0.981947,0.981708,0.971235,1.15258,0.965278,0.778641,1.04124,1.01059,1.03513,1.11187,1.04206,3.0,2050,2.035449202,3.102445309,448.8754156,1623.292752,360.60519,0.070869819,0.259879626,231.9543944,45.56396541,,12.8614727,1.880619402,4.485005898,10.34143056,2.393476878,8.724130958,827.4610641,396.4566047,46.34381644,384.6606429,31.69198675
3092,2C_SSP2_DA30,115,2.0,25,1.03607,1.04936,1.02534,4.26624,0.922329,1.0554,1.30067,1.0834,1.20831,1.06511,1.02863,1.26581,1.10249,1.00214,1.13313,1.03557,1.0773,3.3,2050,2.123400537,2.938782255,436.1806815,1582.080952,360.3759358,-1.74711107,-6.406656294,358.0956227,51.09593059,,12.05654911,2.028828046,5.013673173,16.15320772,2.426042624,8.887931045,757.8361485,312.3318002,51.7869747,393.7173736,33.98916961
3093,2C_SSP2_DA30,116,2.0,25,1.05211,0.982984,1.07885,4.36669,0.997681,1.17879,1.09644,0.901994,1.0738,1.27405,1.01834,1.17399,1.03076,1.00778,1.03964,0.947932,1.10377,3.0,2050,2.02062444,3.047438536,444.3749641,1618.188834,360.5779451,-0.757776457,-2.778766268,230.180587,46.79468371,,14.29958678,1.871643956,4.64388419,10.26206368,2.360984521,8.319271206,843.8175792,382.2343128,47.97797462,413.6052918,30.32488596
3094,2C_SSP2_DA30,117,2.0,25,1.08784,0.971515,0.984989,4.29335,0.942935,0.822616,1.06542,1.06162,1.21548,0.920819,1.09536,1.15768,1.11332,1.04318,1.07213,1.11774,1.07902,2.3,2050,1.825125444,3.67925331,495.9543712,1680.755415,360.9449167,6.943960143,25.46350184,50.14950043,32.72142386,,2.368792658,1.92431466,4.644534513,8.592343166,2.619859981,7.517041538,724.6911756,437.3872188,47.98632306,239.3176338,24.6413307
3095,2C_SSP2_DA30,118,2.0,25,1.11807,1.00574,0.946531,5.17612,0.992503,1.13128,1.18886,0.903923,0.897168,1.05508,1.03344,1.04811,1.07584,1.32374,1.10997,0.929435,0.944847,2.6,2050,1.936073187,3.467428635,478.767028,1655.87334,360.7957562,4.50720088,16.52790563,118.5691559,37.0952332,,3.812364518,1.980967906,4.266390223,10.08752695,2.54830197,9.370857353,778.1131981,432.1112909,44.09294945,301.9089577,27.8315414
3097,2C_SSP2_DA30,120,2.0,25,1.09609,1.02793,1.02486,3.89872,0.996082,1.25633,1.13054,0.829671,0.898765,1.03112,1.15373,0.853126,1.07049,0.885559,1.04134,1.01115,1.10737,3.4,2050,2.159169898,2.918112402,434.5796958,1577.729824,360.2525226,-1.8455929,-6.767789164,446.8240155,60.6250528,,11.68304609,2.214219865,5.164412914,23.35139523,2.634366224,10.56315812,818.3832109,333.1340072,53.33899108,431.9102127,38.08252932
3098,2C_SSP2_DA30,121,2.0,25,1.08831,1.03433,0.96695,3.9942,1.01368,1.14418,1.01249,1.08606,1.25628,1.17589,1.04592,0.952315,1.06251,1.11893,1.12977,0.999182,1.07566,3.3,2050,2.120251286,2.928612951,434.8951758,1598.707,360.4073577,-1.914895515,-7.021921854,350.1229545,58.89125737,,12.90476128,2.022402559,5.027397798,21.57020275,2.480685796,10.01439418,864.1022113,365.3734817,51.92828344,446.8004462,36.21477369
3099,2C_SSP2_DA30,122,2.0,25,1.08215,1.01051,1.00188,3.2094,1.07623,1.02512,1.25903,0.918719,1.05641,1.11194,1.06037,1.18339,1.14266,1.13863,1.06208,0.991363,1.03038,3.9,2050,2.328074304,2.827052829,426.9775969,1575.521674,360.1841988,-3.127106032,-11.46709782,806.4049071,85.18585923,,12.78769359,3.486576193,4.937477778,44.64200945,2.613265596,10.5434937,928.8954586,339.9155306,51.00246691,537.9774611,48.52443494
3100,2C_SSP2_DA30,123,2.0,25,1.14612,1.01441,0.9606,3.93659,0.982569,0.967865,0.927929,1.0102,1.08917,1.01157,0.986275,1.28653,1.1239,1.13285,1.01705,1.05041,1.06895,3.1,2050,2.066565246,3.050820868,444.8608409,1611.39322,360.463451,-0.357536461,-1.311086202,333.3603387,50.24341289,,10.95912818,2.213281578,5.077570867,14.7225229,2.530500728,9.788321171,822.5447527,388.8729612,52.44486536,381.2269262,32.4834633
3101,2C_SSP2_DA30,124,2.0,25,1.08476,1.05956,0.972966,4.21434,0.924883,1.32866,0.939076,1.08577,1.13027,1.12287,1.08006,1.17623,1.06269,0.882106,1.1314,0.943751,1.23554,2.6,2050,1.93338013,3.458697159,478.3157473,1645.171023,360.7401776,4.573736235,16.77189077,96.28000267,33.67180779,,3.94969423,1.934699242,4.408710935,8.525092362,2.402964489,7.46916229,715.0505553,384.4549666,45.5582835,285.0373052,24.74831074
3102,2C_SSP2_DA30,125,2.0,25,0.924587,0.997789,1.00164,3.87391,0.974398,1.02165,1.17407,0.913234,1.21801,1.11535,0.968575,1.18456,0.992434,1.04466,1.05121,1.0534,0.99139,2.3,2050,1.821500934,3.666065656,494.7045964,1686.592835,360.9077797,6.833875759,25.05982241,42.07184728,31.15565283,,3.000420715,1.91206556,4.455261757,6.950172128,2.417391803,7.339851344,700.2960425,411.4824572,46.03757076,242.7760145,23.25891305
3103,2C_SSP2_DA30,126,2.0,25,1.13571,1.03389,1.06548,3.60916,0.978681,1.22729,1.07915,1.07935,1.21715,1.25119,0.957279,0.964459,1.09545,0.916926,1.23523,0.911338,1.00596,2.8,2050,1.980339921,3.249889682,460.9006276,1638.062394,360.7201944,1.673793541,6.137800915,154.7953141,41.50197282,,9.773417691,1.955075657,4.6883329,10.28259193,2.050680933,7.596280832,817.1387719,399.3217557,48.43727125,369.379745,27.36386603
3105,2C_SSP2_DA30,128,2.0,25,1.06992,1.07056,0.972364,3.37477,0.973012,1.30222,0.880307,1.01778,1.03295,1.16162,0.951745,1.22821,1.06331,0.974241,1.14227,0.995694,1.1665,3.4,2050,2.147516966,2.87583678,431.0542402,1576.35731,360.2400341,-2.527375382,-9.267885526,401.3611862,59.04704372,,12.94331663,2.200889497,5.083893264,21.13273506,2.540839328,10.24135729,825.4436829,322.9344165,52.50996076,449.9993056,36.0498639
3106,2C_SSP2_DA30,129,2.0,25,1.06938,0.983335,0.949915,4.44067,1.07772,1.10803,1.07432,1.11491,1.04135,0.968944,1.02632,0.948058,1.17422,1.30634,1.13999,1.05414,1.10054,2.6,2050,1.933080342,3.458591676,477.8066495,1663.955627,360.8398875,4.542417137,16.65704364,142.6788089,41.49148367,,4.843832006,2.181794368,4.309532655,13.24896625,2.515866693,9.10080783,833.5461921,466.4670675,44.53714393,322.5419806,28.74609065
3107,2C_SSP2_DA30,130,2.0,25,1.07629,0.989954,0.944433,4.17198,0.981379,1.07594,1.08394,1.03009,1.34812,1.16978,0.951361,1.10009,1.07145,1.24234,1.09564,1.02468,1.12298,2.6,2050,1.931951917,3.454429602,477.759829,1652.679603,360.7652933,4.566878949,16.74674511,107.5646356,36.25152644,,3.949975632,1.9460983,4.655819901,9.741556405,2.378181044,8.418564341,760.9231641,408.3539985,48.10251741,304.4666481,25.71827434
3108,2C_SSP2_DA30,131,2.0,25,1.05326,1.05921,1.01037,3.31865,1.07745,0.920306,0.985902,1.24238,1.00136,1.29644,1.00012,0.88542,1.01978,0.948865,1.08091,1.04665,0.930904,4.4,2050,2.467272032,2.715122504,416.7168121,1607.85166,360.2194601,-5.081989657,-18.63565607,886.758652,104.9051677,,15.48332398,3.258664987,4.937477778,62.04151344,2.537168969,10.81934764,1086.353438,389.2870547,51.00246691,646.0639162,56.8026564
3109,2C_SSP2_DA30,132,2.0,25,1.09535,0.985811,1.05915,3.78315,1.01427,1.02975,1.04633,1.02623,1.13721,1.03851,1.07712,1.09546,1.00502,0.944378,1.18308,0.982688,1.08637,3.0,2050,2.031894233,3.093141702,448.1067243,1622.949087,360.5783007,0.230742904,0.846134229,272.2882499,48.28804756,,11.16237831,2.154100246,4.761508675,13.04120247,2.508743071,9.709195107,830.268814,406.2935189,49.19068903,374.784606,30.70301408
3112,2C_SSP2_DA30,135,2.0,25,1.08844,1.04792,1.01949,4.7328,1.08288,1.03102,1.23169,1.05016,0.972291,1.20712,1.05124,1.02511,1.19853,1.11421,1.11573,0.975532,1.09906,3.6,2050,2.23189714,2.884854447,431.4572888,1589.917545,360.2959617,-2.606257645,-9.557146784,532.2039813,72.21255015,,14.02308409,2.600121853,4.624099199,32.74082186,2.578047206,10.514122,931.7464343,370.8274112,47.77592107,513.143102,45.7486152
3113,2C_SSP2_DA30,136,2.0,25,1.02721,1.05586,0.988352,4.08381,0.915938,0.932063,1.09006,0.85123,1.02535,1.06362,1.07776,1.0899,1.04122,1.20019,1.10213,1.05605,0.992789,3.4,2050,2.15455882,2.900293864,433.2662771,1570.225546,360.2576203,-2.180289156,-7.995120335,395.1106408,53.63060306,,11.79774498,2.017638742,5.094032129,17.59939573,2.526132905,10.03818192,757.0063114,295.7344131,52.61435051,408.6575478,35.31430533
3114,2C_SSP2_DA30,137,2.0,25,1.02106,1.04029,1.07128,2.80302,1.01181,1.10205,1.16227,0.930267,0.989489,1.08382,1.07066,0.989974,1.08377,1.18234,1.10314,0.958103,1.18468,3.5,2050,2.184597402,2.862495864,430.3071253,1562.139783,360.1694329,-2.58964547,-9.496229938,524.6128541,66.88434473,,12.30064162,2.841472205,5.338513668,27.15457397,2.545474541,11.10451894,827.1967666,305.1200137,55.13153244,466.9452204,38.35236199
3115,2C_SSP2_DA30,138,2.0,25,1.0045,1.01209,1.00015,4.97002,1.05578,1.07092,1.18627,1.00552,1.44224,1.30087,1.08115,1.08355,1.02539,1.01918,1.03168,1.02791,1.03868,3.7,2050,2.261983809,2.851787382,428.8065216,1584.163123,360.3320485,-3.193014456,-11.70878401,490.6900604,65.62856453,,15.04018737,2.054771256,5.0933322,25.2146069,2.453354571,10.90781372,889.7586215,337.6098541,52.60714404,499.5416234,44.74282611
3116,2C_SSP2_DA30,139,2.0,25,0.996983,1.04288,0.980932,4.00206,0.932792,0.951389,1.14019,0.862342,1.07491,0.954998,1.07463,0.950357,0.941111,1.23351,1.12836,0.920601,1.13938,3.0,2050,2.033382992,3.097239617,448.9591378,1603.44581,360.5235567,0.282932138,1.03751215,239.3248309,41.04075584,,9.523902799,1.899380364,4.371114996,8.887738497,2.430036547,8.984180867,724.0567063,346.7479213,45.17119571,332.1375893,27.73468375
3117,2C_SSP2_DA30,140,2.0,25,1.135,1.03521,0.979421,3.02175,1.04904,0.978325,1.03124,0.978762,1.10296,1.12256,1.03152,0.863252,1.01799,0.964173,1.10778,0.99525,1.10411,2.4,2050,1.855542864,3.585053258,487.5619492,1698.823662,360.9276206,6.507060989,23.86139265,78.97800223,39.89205624,,2.928713588,2.126260334,3.971107655,13.55478395,2.519944253,9.093647627,838.5104308,478.1755676,41.05272013,319.2821431,26.21908309
3118,2C_SSP2_DA30,141,2.0,25,1.12388,0.98223,1.04384,3.26503,0.926317,1.17104,1.10893,0.984082,1.14702,1.21993,1.04251,0.875763,1.07511,1.0995,1.13505,1.03234,1.06708,3.2,2050,2.089478718,2.970659025,438.4517379,1598.048398,360.4234253,-1.566255479,-5.743458841,265.471831,48.01711819,,13.51300781,1.941285777,4.716302307,12.31248795,2.430880731,8.423509201,812.3155802,351.7847814,48.72524427,411.8055546,31.26847486
3119,2C_SSP2_DA30,142,2.0,25,1.02346,1.03888,1.05851,5.21471,0.997515,1.25513,1.05852,1.0261,1.16386,1.20535,0.979134,0.983322,1.09443,0.991272,1.11056,1.06379,1.19831,2.2,2050,1.782466023,3.748304821,501.1860854,1703.21746,361.0260006,8.067682713,29.58419251,36.69614507,33.05683,,3.600897154,1.914987064,4.148450908,8.383613465,2.636409101,7.860146693,763.2795636,463.5916415,42.87864626,256.8092759,26.47734789
3120,2C_SSP2_DA30,143,2.0,25,1.02072,0.992631,1.09303,3.32827,1.01256,1.07798,1.1989,0.99285,0.916008,0.995258,1.11553,1.1501,1.03466,1.05941,1.11212,1.02195,1.05486,2.3,2050,1.817223942,3.653323374,493.3907031,1696.058545,360.9098405,6.938924062,25.44503454,52.40048943,34.75034243,,1.681289935,1.99129617,4.36575642,10.26804762,2.614607705,8.280198963,756.7985216,446.7149596,45.11602381,264.9675382,24.78765449
3121,2C_SSP2_DA30,144,2.0,25,1.17452,0.984727,0.904272,3.865,1.0103,1.13259,1.2351,0.977452,1.15129,1.27768,1.0618,1.17861,1.00863,1.18143,1.17885,1.06722,1.0015,3.2,2050,2.092128063,2.980387741,438.8496202,1614.055772,360.4920866,-1.485411421,-5.447003681,307.0863771,54.40982795,,14.05794077,2.157742114,4.773282969,16.72147614,2.456324519,9.557103589,891.6790541,394.6516065,49.31191716,447.7155304,34.49594835
3123,2C_SSP2_DA30,146,2.0,25,1.16974,1.03014,1.00295,3.83977,1.02179,0.938326,1.41671,0.901588,1.25029,1.09427,1.06616,1.07316,1.16586,1.10604,1.00357,0.943336,1.15063,3.1,2050,2.065620716,3.047437566,444.3013553,1621.792128,360.508393,-0.457268216,-1.676802548,334.777099,54.72781855,,11.61374885,2.412339874,5.164412914,18.23331327,2.551482948,9.717478548,881.4707903,413.9027704,53.33899108,414.2290289,33.92022905
3124,2C_SSP2_DA30,147,2.0,25,1.06185,0.997307,1.00947,3.85828,1.05781,1.08567,1.14506,0.972095,1.15875,1.12119,0.982983,0.787414,1.0428,1.35822,1.17663,0.99445,1.09008,2.6,2050,1.931499852,3.454471122,477.4345111,1664.960096,360.8376197,4.635884031,16.99978674,126.9249302,40.33456432,,4.66622506,2.031881961,3.927291632,12.81147828,2.449951035,9.087855547,817.089667,440.4964311,40.60159035,335.9916456,27.4154295
3125,2C_SSP2_DA30,148,2.0,25,1.12569,1.04651,1.00736,3.55397,1.14318,1.0898,1.36257,1.0611,1.08634,0.961643,0.994739,1.01991,1.11086,1.19284,1.10146,0.894893,1.10005,3.2,2050,2.089227718,2.977301478,438.7973395,1607.371862,360.3384777,-0.960221151,-3.521130961,510.8422559,77.8870934,,9.981302306,2.989340577,4.647053166,40.56030918,2.732,10.67402148,961.9426362,425.1958757,48.01225511,488.7345054,40.15836557
